Course URL LINK,Course Code,Course Name,Offering Institution,Offering Department / Unit,Offering Program,Course Type,Delivery Mode,Duration,COURSE DESCRIPTION,Prompt Engineering Topics Covered,Assessment,Unnamed: 12,Delivery Mode Clean,Course Type Clean,Offering Program Clean,Duration Clean,Duration Value,Duration Unit,Assessment Categories,Normalized Topics,SWEBOK Areas,SWEBOK Scores
https://mccuskerinstitute.anu.edu.au/study/knots/diy-chatgpt-llms-as-information-processing-machines/,,DIY ChatGPT: LLMs as Information Processing Machines,Australian National University,McCusker Institute for Cybernetics,SoCIETIE KNOT,Workshop,In-person,2â3 hours session,"Hands-on workshop exploring the probabilistic process behind LLMs, building and using a language model from scratch, emphasizing the role of prompts in language modeling.",Fundamentals of LLM prompting; understanding token prediction; iterative prompt experimentation; generative poetry creation.,Participation in building LLM and poetry slam activity.,,Unspecified,Workshop,Other,2â3 hours session,3,hours,['Participation'],"['fundamentals of llm prompting', 'understanding token prediction', 'iterative prompt experimentation', 'generative poetry creation']","['Construction', 'Foundations', 'Economics']","{'Construction': 0.5, 'Foundations': 0.25, 'Economics': 0.25}"
https://short-courses.sydney.edu.au/course/PLUSGAM,,Generative AI Masterclass,University of Sydney,Sydney Executive Plus,Short course,Short course,Online (synchronous),1 Day,"In this interactive, online workshop, learn to use the current generation of Generative AI tools like ChatGPT and Midjourney. Explore how Generative AI works, its limitations and risks, and apply prompt engineering techniques to generate useful outputs.",Prompt engineering with ChatGPT and Midjourney to create useful outputs.,Interactive experiments and hands-on practice; no formal grading.,,Online (Synchronous),Short Course,Short Course,1 Day,1,days,['Lab/Hands-on'],['prompt engineering with chatgpt and midjourney to create useful outputs'],['Construction'],{'Construction': 1.0}
https://cce.sydney.edu.au/course/GPTA,GPTA,"Advanced AI Course: Mastering ChatGPT, Claude, Gemini, Perplexity and Other Tools for Marketing and Content",University of Sydney,Centre for Continuing Education,Short course,Professional development,Face-to-face & Online (synchronous),"2 sessions, 8 hours total","This course teaches advanced prompt engineering techniques and generative AI tools for marketing and content creation, including ChatGPT, Claude, Gemini, Perplexity and DALLÂ·E 3. Participants learn to design effective prompts, refine model outputs, and integrate AI tools into marketing workflows.",Advanced prompt engineering techniques; iterative prompt refinement; prompt development for marketing content; agentic chaining; DALLÂ·E 3 prompting principles.,Practical exercises and labs; completion certificate.,,Hybrid,Professional Development,Short Course,"2 sessions, 8 hours total",8,hours,"['Lab/Hands-on', 'Certificate Only']","['advanced prompt engineering techniques', 'prompt design/fundamentals', 'prompt development for marketing content', 'agentic chaining', 'dallâ·e 3 prompting principles']","['Construction', 'Design']","{'Construction': 0.8, 'Design': 0.4}"
https://cce.sydney.edu.au/course/CGPT,CGPT,"Beginner AI Course: Using ChatGPT, Perplexity and Gemini for Business and Marketing Writing",University of Sydney,Centre for Continuing Education,Short course,Professional development,Face-to-face & Online (synchronous),"1 session, 8 hours total","An introductory course providing practical instruction on using ChatGPT and other AI tools for business writing, covering setup, best practices, and intermediate features of ChatGPT to improve written communications.",Powerful and effective prompt crafting; writing style and tone adaptation; iterative prompting; follow-up prompt techniques.,Hands-on exercises and in-class practice; no formal assessment.,,Hybrid,Professional Development,Short Course,"1 session, 8 hours total",8,hours,['Lab/Hands-on'],"['powerful and effective prompt crafting', 'writing style and tone adaptation', 'iterative prompting', 'follow-up prompt techniques']",['Construction'],{'Construction': 0.75}
https://cce.sydney.edu.au/course/AGAP,AGAP,Applied Generative AI Programming Course with Python and Anthropic Claude,University of Sydney,Centre for Continuing Education,Short course,Professional development,Face-to-face & Online (synchronous),"1 session, 8 hours total","A comprehensive workshop on generative AI programming, covering foundational AI concepts, Python environment setup, chatbot development with Anthropic Claude, embedding models, semantic search, RAG, and integration with Hugging Face, LangChain, and Llama Index.",Prompt engineering techniques for chatbots; temperature tuning; embedding-based prompt construction; RAG prompting; chain-of-thought prompting.,Practical coding exercises and project-based assessments; completion certificate.,,Hybrid,Professional Development,Short Course,"1 session, 8 hours total",8,hours,"['Project', 'Certificate Only']","['prompt engineering techniques for chatbots', 'temperature tuning', 'embedding-based prompt construction', 'rag prompting', 'chain-of-thought prompting']","['Construction', 'Design', 'Models & Methods']","{'Construction': 1.0, 'Design': 0.2, 'Models & Methods': 0.2}"
https://cce.sydney.edu.au/course/MSCO,MSCO,Microsoft Copilot Course: Your AI Virtual Assistant,University of Sydney,Centre for Continuing Education,Short course,Professional development,Face-to-face & Online (synchronous),"1 session, 7.5 hours total","Explore Microsoft Copilot functionalities, including Copilot on the Web, Copilot 365 integration with Office applications, Copilot Notebook, Copilot Loop pages, and agent creation to streamline workflows and content creation.",Prompt techniques for Copilot Web and Copilot 365; context setting; iterative refinement; advanced prompting in Copilot Notebook; designing Copilot Agents.,Hands-on labs and practical exercises; certificate of completion.,,Hybrid,Professional Development,Short Course,"1 session, 7.5 hours total",7.5,hours,"['Lab/Hands-on', 'Certificate Only']","['prompt techniques for copilot web and copilot 365', 'context setting', 'iterative refinement', 'advanced prompting in copilot notebook', 'designing copilot agents']","['Construction', 'Requirements', 'Design']","{'Construction': 0.4, 'Requirements': 0.2, 'Design': 0.2}"
https://cse.ucsd.edu/graduate/current-quarter-course-descriptions-recommended-preparation-0,CSE 291A,Systems for LLMs and AI Agents,"University of California, San Diego",Department of Computer Science and Engineering,Graduate (MSc/PhD),Degree-Awarding,Face-to-face (synchronous),One quarter (~10 weeks),"This course introduces various software system infrastructure for large-language models and AI agents, including distributed training, model inference and serving, AI agent frameworks and optimization, etc. Lectures primarily based on paper reading.",Agent-based prompting; in-context learning; iterative prompt refinement; RAG integration; prompt-based agent optimization.,Paper readings; research project; presentations.,,Face-to-Face,Degree-Awarding,Graduate,One quarter (~10 weeks),10,weeks,"['Project', 'Essay/Report']","['agentic/agents', 'in-context learning', 'prompt design/fundamentals', 'rag integration', 'prompt-based agent optimization']","['Design', 'Requirements', 'Models & Methods', 'Construction']","{'Design': 0.8, 'Requirements': 0.2, 'Models & Methods': 0.2, 'Construction': 0.4}"
https://pearls-lab.github.io/ai-agents-course/,CSE 291 (H00),AI Agents,"University of California, San Diego",Department of Computer Science and Engineering,Graduate (MSc/PhD),Degree-Awarding,Face-to-face (synchronous),"Winter quarter (Jan 6 â Mar 13, 2025)","Covers what LLM-based AI agents are, where they are useful, and how to safely train and deploy them. Topics include simulation environments, planning, deep RL, LLM training basics (SFT, RLHF), tool use, in-context learning, inference-time scaling, and agent safety.",Prompt-based planning; tool use prompting; SFT and RLHF prompting; in-context learning; inference-time prompt scaling; chain-of-thought prompting; prompt-based safety constraints.,40% homeworks; 40% final project; 20% class participation and paper presentations.,,Face-to-Face,Degree-Awarding,Graduate,"Winter quarter (Jan 6 â Mar 13, 2025)",,,"['Exam', 'Project', 'Participation', 'Essay/Report']","['prompt-based planning', 'tool use prompting', 'sft and rlhf prompting', 'in-context learning', 'inference-time prompt scaling', 'chain-of-thought prompting', 'prompt-based safety constraints']","['Construction', 'Design', 'Foundations', 'Requirements', 'Models & Methods', 'Quality', 'Professional Practice/Ethics']","{'Construction': 0.8571428571428571, 'Design': 0.14285714285714285, 'Foundations': 0.14285714285714285, 'Requirements': 0.14285714285714285, 'Models & Methods': 0.2857142857142857, 'Quality': 0.14285714285714285, 'Professional Practice/Ethics': 0.14285714285714285}"
https://cse.ucsd.edu/graduate/current-quarter-course-descriptions-recommended-preparation-0,CSE 291P,Program Synthesis,"University of California, San Diego",Department of Computer Science and Engineering,Graduate (MSc/PhD),Degree-Awarding,Face-to-face (synchronous),One quarter (~10 weeks),"Introduction to program synthesis, covering techniques from input-output examples to formal specifications, search strategies (enumerative, stochastic, symbolic), and LLM-based search guided by machine learning.",LLM-based program synthesis; few-shot/zero-shot code generation; iterative prompt refinement; chain-of-thought prompting for correctness; prompt debugging.,,,Face-to-Face,Degree-Awarding,Graduate,One quarter (~10 weeks),10,weeks,['None/Unspecified'],"['llm-based program synthesis', 'few-shot', 'zero-shot code generation', 'prompt design/fundamentals', 'chain-of-thought prompting for correctness', 'evaluation/debugging']","['Foundations', 'Models & Methods', 'Design', 'Construction', 'Testing']","{'Foundations': 0.16666666666666666, 'Models & Methods': 0.5, 'Design': 0.16666666666666666, 'Construction': 0.3333333333333333, 'Testing': 0.16666666666666666}"
https://extendedstudies.ucsd.edu/courses/emergent-technologies-and-ai-educ-42597,EDUC-42597,Emergent Technologies and AI,"University of California, San Diego",Division of Extended Studies,Instructional Design Professional Certificate (Elective),Online Course,Asynchronous Online with Instructor Feedback,10 weeks,"Hands-on course exploring AI foundations, advanced prompting techniques, and practical scaffolded projects culminating in an AI-driven course prototype with ethical considerations.",Advanced prompt-engineering techniques; strategic prompt design; prompt customization; prompt debugging; chain-of-thought prompting.,Hands-on projects; capstone project.,,Online (Asynchronous),MOOC,Certificate,10 weeks,10,weeks,"['Project', 'Lab/Hands-on']","['advanced prompt-engineering techniques', 'strategic prompt design', 'prompt customization', 'evaluation/debugging', 'chain-of-thought prompting']","['Construction', 'Design', 'Testing', 'Models & Methods']","{'Construction': 0.8, 'Design': 0.2, 'Testing': 0.2, 'Models & Methods': 0.2}"
